GALAXY ID,ra,dec,plate,mjd,fiberid,objid,deVRad_r,deVRadErr_r,expRad_r,expRadErr_r,z,zErr,SNR,velDisp_SDSS,velDispErr_SDSS,velDisp_ppxf_full,velDisp_ppxf_err_full,velDisp_ppxf_res,velDisp_ppxf_err_res,logM*,errlogM*,logSFR,errlogSFR,logsSFR,errlogsSFR,petroR50Errkpc_r,petroR50kpc_r,deVRadkpc_r,deVRadErrkpc_r,expRadkpc_r,expRadErrkpc_r,fracDev_r,meanRad_r,meanRadErr_r,meanRadkpc_r,meanRadErrkpc_r,meanRad_kids,meanRadkpc_kids,Mgb_ssp,Fe_avg_ssp,Mgb_sigmacorr,Fe_avg_sigmacorr,MgFe,alphaFe_flag,univ_age,age_mean_mass,age_err_mass,age_mean_light,age_err_light,[M/H]_mean_mass,[M/H]_err_mass,[M/H]_mean_light,[M/H]_err_light,Mtbb3,Mtbb3_unr,Mtbb3_reg,Mtbb3_alphaplus,Mtbb3_alphamin,t_75,t_75_unr,t_75_reg,t_75_alphaplus,t_75_alphamin,t_90,t_90_unr,t_90_reg,t_90_alphaplus,t_90_alphamin,t_100,t_100_unr,t_100_reg,t_100_alphaplus,t_100_alphamin,DoR
J1647+2506,251.8169122,25.11037467,4181,55685,502,1.24E+18,0.8210186,0.01842294,0.9379129,0.008455276,0.1147918,1.69E-05,32.32178355,239.8122,7.93383,243.3542787,12.16771394,263.627461,13.18137305,11.111,0.053,-1.241,0.743,-12.352,0.744887911,0.017186464,2.826422807,1.766469556,0.039638033,2.017974481,0.018192021,0,0.9379129,0.008455276,2.017974481,0.018192021,0.482661214,1.038473842,4.228060222,2.678730841,4.578448327,3.360133433,0.2,0,12.23150738,10.99837412,0.700112199,10.04688398,0.119371213,0.22852753,0.008629201,0.212371842,0.01341423,0.96119,0.99764,0.96119,0.99765,0.99764,1.49735,0.81054,1.49735,0.72154,0.90447,2.05171,1.22684,2.05171,1.15533,1.37088,11.30856,11.30856,11.08831,11.30662,11.30839,0.475933023
J1519+1919,229.9010334,19.31718925,2159,54328,289,1.24E+18,1.509535,0.01944648,1.4419,0.007761477,0.0899291,1.73E-05,28.10302113,215.4708,7.123187,218.2427508,21.82427508,212.9848602,21.29848602,11.111,0.021,-1.509,0.701,-12.62,0.70131448,0.008940623,2.837586282,2.618477127,0.03373235,2.501155766,0.013463252,0.4397872,1.471263447,0.009442666,2.552090335,0.016379484,0.693206575,1.202453446,3.76851481,2.719191006,3.987958856,3.271061906,0.1,0,12.53403024,11.48039548,0.379230993,11.05782072,0.369142092,0.167042884,0.030528793,0.113212132,0.031474301,0.9571,0.99349,0.9571,0.99626,0.9686,0.88782,0.87805,0.45613,0.88782,0.81421,2.1803,1.42043,2.1803,1.42436,1.37479,10.52979,9.85303,10.52979,3.4904,10.33517,0.578676358
J0950+1406,147.729475,14.10138284,2582,54139,594,1.24E+18,0.7833956,0.01993953,0.8386495,0.01282336,0.1445955,2.42E-05,22.85907354,247.3071,10.26955,263.4855032,26.34855032,257.881912,25.7881912,11.112,0.034,-1.903,0.572,-13.015,0.573009599,0.049340893,2.945337755,2.052492301,0.052241462,2.197257225,0.033597135,0,0.8386495,0.01282336,2.197257225,0.033597135,0.437295795,1.145712655,3.709620976,2.297478993,4.101179438,2.983612647,0.2,0,11.88225024,10.99697593,0.077492828,11.03670341,0.209622384,0.231632709,0.002683725,0.235783259,0.005903616,0.99991,1,0.99991,1,1.00063,1.31879,0.90653,1.31879,0.87316,1.1314,1.65809,1.33004,1.65809,1.30281,1.62563,2.77177,2.29795,1.8801,2.27957,2.77177,0.734895677
J1504+5655,226.0333505,56.92928319,612,52079,315,1.24E+18,0.5097582,0.0143611,0.6261094,0.009136423,0.1480956,2.92E-05,20.05121793,276.269,11.24005,291.3169184,29.13169184,302.2882889,30.22882889,11.113,0.025,-1.536,0.662,-12.649,0.662471886,0.040442874,2.533419801,1.362520048,0.038385428,1.673512284,0.024420518,0,0.6261094,0.009136423,1.673512284,0.024420518,0.330078149,0.882257696,4.079983968,2.458077057,4.653843577,3.352660411,0.2,0,11.84216128,10.98803797,0.027851986,11.10320584,0.094877776,0.231073695,0.001852884,0.236941618,0.001748449,0.99976,1,0.99976,1,1,1.06469,0.91812,1.06469,0.89333,0.90849,1.61627,1.32662,1.61627,1.31028,1.31831,2.83168,2.2775,2.83168,2.26998,2.27127,0.763124194
J1524+5559,231.1630433,55.99965706,2883,54525,455,1.24E+18,0.5752607,0.01261499,0.6495857,0.01191552,0.1541499,2.51E-05,23.5923428,245.0909,10.51875,262.8290633,26.28290633,256.1959135,25.61959135,11.116,0.036,-1.451,0.733,-12.567,0.733883506,0.03332128,2.693291681,1.589631036,0.03485929,1.795015006,0.032926429,0,0.6495857,0.01191552,1.795015006,0.032926429,0.342735153,0.94708788,3.585462096,2.159295345,3.961124061,2.800956313,0.3,0,11.77326763,10.57826954,0.359710138,10.19869466,0.283489862,0.185626223,0.021228869,0.149525037,0.019522894,0.96122,0.9963,0.96122,0.98645,0.99132,1.05682,1.05682,0.24379,1.02159,1.01918,1.58415,1.58415,1.18876,1.58069,1.5315,10.18715,3.38372,10.17149,4.11021,10.18715,0.542838717
J1232+1013,188.0488667,10.22891256,1232,52731,542,1.24E+18,0.7950767,0.02928337,0.7774293,0.01281609,0.1626178,3.85E-05,17.28482741,300.5501,14.59697,287.9200388,28.79200388,277.7417492,27.77417492,11.116,0.016,-1.545,0.676,-12.661,0.676189323,0.034852487,3.030694826,2.295933335,0.084561232,2.244973152,0.037008868,0,0.7774293,0.01281609,2.244973152,0.037008868,0.407966761,1.178080663,4.51052632,2.310060279,5.124711072,3.131812665,0.3,0,11.67785667,10.68882055,0.186177367,10.27254771,0.105813458,0.2142365,0.005172784,0.206889838,0.010970117,0.99387,0.99832,0.99387,0.99885,0.99792,1.01192,1.01192,0.15292,0.98179,0.96963,1.546,1.546,0.51768,1.50791,1.49295,10.26856,2.84103,10.26856,2.64174,3.03432,0.556201273
J1345+0719,206.4162307,7.331716928,1803,54152,504,1.24E+18,0.6808362,0.02544142,0.6089712,0.009372996,0.1823143,2.17E-05,26.18190139,226.3933,9.255787,237.0353102,23.70353102,235.7287993,23.57287993,11.118,0.029,-1.272,0.765,-12.39,0.765549476,0.028307605,2.937389923,2.15660582,0.080587834,1.928967399,0.029689752,1,0.6808362,0.02544142,2.15660582,0.080587834,0.359233809,1.137903249,3.022437031,2.091069898,3.25300577,2.595071336,0.3,0,11.46012537,9.324673342,0.522618284,8.074941397,0.772295474,0.063776687,0.076317133,-0.051413191,0.031104998,0.90658,0.92307,0.94115,0.90771,0.90658,1.67427,1.39607,0.84993,1.41116,1.67427,2.83896,2.33486,1.74583,2.73828,2.83896,9.91485,9.82049,9.72734,9.51686,9.91485,0.467046093
J1505+3007,226.2856655,30.11837573,1844,54138,110,1.24E+18,0.8593739,0.02623514,0.7608011,0.009441144,0.144501,2.33E-05,28.02784161,314.2465,9.259854,404.0923121,40.40923121,401.8707258,40.18707258,11.122,0.05,0.047,0.184,-11.075,0.190672494,0.040541869,3.15243832,2.250322883,0.068698312,1.992204005,0.02472221,1,0.8593739,0.02623514,2.250322883,0.068698312,0.446980236,1.170444964,3.266456955,1.894921401,4.289163268,3.159002746,0.2,0,11.88333527,8.531502075,2.474783093,5.151587464,0.16515779,0.202412767,0.033382013,0.14980524,0.021837658,0.93398,0.9775,0.93398,0.982,0.97095,1.4261,1.40259,0.77642,1.34746,1.4261,2.13238,2.08016,1.77895,1.98167,2.13238,11.33867,11.32991,11.32604,11.32681,11.33867,0.463108983
J1243+2928,190.8861167,29.47258305,2239,53726,317,1.24E+18,0.9866002,0.02181849,1.005607,0.01149038,0.1351182,2.23E-05,23.96036063,237.9306,9.764633,235.9216439,23.59216439,240.6889617,24.06889617,11.126,0.081,-0.586,0.765,-11.712,0.769276283,0.014368091,3.214712077,2.441439951,0.053992015,2.488474161,0.028434084,0,1.005607,0.01149038,2.488474161,0.028434084,0.512233067,1.267571479,4.184110341,2.374030158,4.498553437,2.940713239,0.3,0,11.9917674,10.45970833,0.557279317,9.742245127,0.149797662,0.219178205,0.006814973,0.201693455,0.020384264,0.97748,0.99757,0.97748,0.99679,0.99369,1.31191,1.25056,0.84962,1.18442,1.31191,2.02544,1.75678,2.02544,1.67428,1.84752,11.13066,11.08093,11.13066,11.02797,10.80704,0.496261767
J0927+2156,141.8472352,21.93467344,2289,53708,448,1.24E+18,0.8668535,0.02316709,0.825461,0.01124379,0.1676392,2.19E-05,25.06680864,230.5287,8.842175,236.0588845,23.60588845,231.8971983,23.18971983,11.126,0.02,-0.575,0.703,-11.701,0.703284437,0.030277198,2.837056767,2.56612551,0.068580978,2.44359229,0.03328472,1,0.8668535,0.02316709,2.56612551,0.068580978,0.4504467,1.333446503,3.234018458,2.419167691,3.477511043,2.997317094,0.1,0,11.6217952,7.722128391,1.17771552,5.777137717,1.071600291,0.216387582,0.027780257,0.205598316,0.029180711,0.63377,0.75924,0.81724,0.85719,0.63377,5.88521,2.94777,1.52171,2.39958,5.88521,8.99015,5.84859,4.2303,3.37906,8.99015,10.97996,10.97996,10.94456,10.9591,10.91692,0.278062416
J1452+0253,223.1894646,2.889232593,538,52029,413,1.24E+18,0.4654726,0.01324388,0.4902964,0.01079554,0.2641456,2.89E-05,18.55424951,201.7889,16.60954,208.9967816,20.89967816,218.6350613,21.86350613,11.126,0.014,0.906,0.058,-10.22,0.059665736,0.02988544,3.968956304,1.955979471,0.055652594,2.060292471,0.045364334,1,0.4654726,0.01324388,1.955979471,0.055652594,0.236201302,0.992550149,1.888494625,2.070201352,1.983287463,2.453508161,0,0,10.61479135,2.855729638,2.38034803,0.909251996,0.023869962,0.14545553,0.087753882,0.046344032,0.018949438,0.55629,0.77772,0.55629,0.78578,,9.50108,1.97612,9.50108,1.83044,,9.90733,9.88215,9.90733,9.88078,,10.11064,10.11014,10.11064,10.11011,,0.240785494
J0919+2415,139.7552298,24.25383953,2291,53714,235,1.24E+18,0.6795862,0.02296598,0.6561636,0.01108089,0.1880979,2.83E-05,20.39733419,209.6813,10.84304,250.8667768,25.08667768,238.0967226,23.80967226,11.133,0.03,-0.126,0.767,-11.259,0.767586477,0.019721432,2.994653276,2.206854514,0.074578584,2.130793125,0.035983533,0.7729036,0.674194685,0.017798469,2.189346375,0.057797867,0.355759646,1.155276227,2.985170116,2.006435039,3.256934545,2.54935882,0.3,0,11.39728602,6.985910694,1.803929871,4.635269484,0.920251723,-0.00640682,0.126615593,-0.163971847,0.078921166,0.71208,0.82926,0.71208,0.80839,0.78367,3.50701,2.37194,3.50701,2.34815,2.58231,9.44208,4.79333,7.19341,5.67051,9.44208,10.82456,10.82456,10.70979,10.69258,10.78223,0.322106937
J2146-0821,326.6030611,-8.35985359,1177,52824,27,1.24E+18,0.6210087,0.02317879,0.6523963,0.01400223,0.1747605,3.20E-05,16.97824799,234.3513,11.45079,253.8344973,25.38344973,260.1351236,26.01351236,11.133,0.013,-1.543,0.562,-12.676,0.562150336,0.024701573,2.86637905,1.901382683,0.070968007,1.997484137,0.042871537,0,0.6523963,0.01400223,1.997484137,0.042871537,0.344235022,1.05396673,3.294614813,2.276896893,3.605507335,2.90782141,0.2,0,11.54294135,10.44344661,0.511140864,10.1361645,0.324742135,0.209051937,0.016248095,0.202930088,0.032478934,0.86516,0.99898,0.86516,0.99926,0.99885,1.64309,0.94674,1.64309,0.92005,0.94298,3.74551,1.49224,3.74551,1.46009,1.48645,8.93735,2.90103,8.93735,2.72999,2.93037,0.485279365
J1014+2148,153.6890165,21.80032821,2365,53739,236,1.24E+18,0.9073277,0.01851298,0.7121533,0.01355156,0.1651531,2.22E-05,23.44135849,207.474,7.568883,215.2638728,21.52638728,216.7881621,21.67881621,11.136,0.034,-0.462,0.716,-11.598,0.716806808,0.024187044,2.875457294,2.653429383,0.05414018,2.082652708,0.039630783,0.9976313,0.906807294,0.01845858,2.651907484,0.053981091,0.468715357,1.370731987,4.439727673,2.557251345,4.686490617,3.061414999,0.3,0,11.64950351,10.12291448,0.707896969,8.849540926,0.511310534,0.215167619,0.020210461,0.205912756,0.020128127,0.9695,0.9943,0.98466,0.99629,0.9695,1.42383,1.08923,0.19881,0.98423,1.42383,2.12965,1.64877,0.55956,1.52456,2.12965,11.01351,10.89436,10.82851,10.87566,11.01351,0.47844932
J1130+0052,172.6443914,0.88071777,281,51614,575,1.24E+18,0.8057498,0.02315249,0.8507019,0.01415908,0.1349598,1.92E-05,27.956686,255.2643,8.977366,277.8552713,27.78552713,267.5861342,26.75861342,11.137,0.019,-0.341,0.147,-11.478,0.148222805,0.015342252,2.78652841,1.991927327,0.057236226,2.103055269,0.035003246,0,0.8507019,0.01415908,2.103055269,0.035003246,0.442942208,1.095015709,3.920930767,2.337235564,4.403946009,3.112707218,0.2,0,11.99360992,10.57778152,0.411954912,10.11648407,0.138078309,0.223286959,0.007725199,0.211640205,0.003823992,0.95575,0.9985,0.95575,0.99854,0.99676,1.34571,1.2514,0.47952,1.20685,1.34571,1.87168,1.75372,1.79569,1.69563,1.87168,10.43883,2.95553,10.43883,2.93166,3.36094,0.505099838
J0918+6343,139.7445268,63.72500776,1787,54465,420,1.24E+18,1.212461,0.02636264,1.090419,0.0152423,0.1191856,2.27E-05,25.36583731,277.6105,9.130864,275.6297941,27.56297941,271.5712684,27.15712684,11.137,0.02,-1.531,0.642,-12.668,0.642311451,0.014461152,2.957632886,2.694950653,0.058596535,2.423686532,0.033879231,0,1.090419,0.0152423,2.423686532,0.033879231,0.547911375,1.217848754,4.659849605,3.133319665,5.220829992,4.156587629,0,0,12.17911586,10.99882949,0.535580672,10.49776251,0.165259534,0.228840911,0.002687185,0.224769837,0.002004255,0.95521,0.99851,0.95521,0.99847,,0.95133,0.88392,0.95133,0.82003,,1.67221,1.36838,1.67221,1.26427,,10.57923,2.63568,10.57923,2.61493,,0.556542823
J0040+0332,10.04843617,3.549131497,4304,55506,701,1.24E+18,0.8821747,0.02597113,0.8081771,0.01417579,0.1666943,2.67E-05,22.41090576,271.9322,12.26081,283.275769,28.3275769,300.5334394,30.05334394,11.139,0.031,-1.419,0.682,-12.558,0.682704182,0.029914273,3.226654982,2.599488216,0.076528659,2.381440828,0.041771544,0.6638172,0.856571254,0.01748517,2.524043006,0.051523234,0.44567745,1.313269673,4.079849348,2.356520247,4.610714019,3.16860033,0.3,0,11.63231537,10.7089551,0.235546687,10.3427564,0.135652652,0.226890241,0.005428078,0.223983676,0.004220783,0.94155,0.99889,0.94155,0.99892,0.99784,0.97965,0.84226,0.44526,0.82461,0.97965,1.8871,1.33345,1.8871,1.31501,1.51159,9.06856,2.55153,9.06856,2.53066,3.05649,0.577504317
J1654+2520,253.6009568,25.33739433,4181,55685,844,1.24E+18,0.541739,0.02126391,0.6167397,0.009937305,0.1542523,2.34E-05,25.04877291,242.2614,9.255748,263.1779799,26.31779799,268.5731445,26.85731445,11.145,0.021,-2.063,0.388,-13.208,0.388567883,0.036089394,2.470169198,1.497822519,0.058791343,1.705187574,0.027475074,0,0.6167397,0.009937305,1.705187574,0.027475074,0.324960436,0.898464129,4.640953135,2.645167361,5.129121706,3.433296894,0.2,0,11.77210727,10.7635716,0.353523954,10.31627015,0.148135766,0.22842806,0.006631279,0.223864322,0.007115826,0.98641,0.99862,0.98641,0.99888,0.99836,1.05193,0.82335,1.05193,0.80303,0.82763,1.51281,1.2425,1.51281,1.22961,1.24461,8.72064,2.25158,8.72064,2.23997,2.26012,0.593467011
J0951+4524,147.9961316,45.40032941,2956,54525,216,1.24E+18,0.9050882,0.02250472,0.7601035,0.01116175,0.1671404,2.51E-05,21.27475369,207.0962,9.734676,211.1192993,21.11192993,201.9434507,20.19434507,11.146,0.061,0.134,0.35,-11.012,0.355275949,0.204033321,3.388444173,2.672819179,0.066458769,2.244664347,0.032961804,1,0.9050882,0.02250472,2.672819179,0.066458769,0.467937698,1.381868479,3.330733931,2.057884861,3.503898993,2.447204917,0.4,0,11.62734698,10.11280639,0.420546302,9.8778307,0.282082702,0.078518833,0.063519481,0.008706045,0.023023962,0.91208,0.93814,0.91208,,0.94891,1.14799,1.1456,0.7673,,1.14799,2.93724,2.05548,2.93724,,1.96851,9.57582,7.38941,9.57582,,8.45638,0.52808886
J2305-1033,346.3035107,-10.55540179,725,52258,57,1.24E+18,0.8457563,0.02620645,0.7627537,0.009530015,0.1744118,2.28E-05,24.00519492,203.7827,8.069855,216.9951381,21.69951381,221.9064276,22.19064276,11.147,0.022,-0.998,0.505,-12.145,0.505478981,0.029181361,3.300027413,2.585337296,0.080108789,2.331612059,0.029131682,1,0.8457563,0.02620645,2.585337296,0.080108789,0.440630121,1.34693349,2.362857074,2.007639511,2.497808951,2.410202526,0.1,0,11.5467848,3.180954451,1.22120859,2.283366415,0.358566589,0.144791392,0.050059393,0.090435136,0.033941181,0,0.33303,0.34786,0.58536,0,9.63921,9.46718,9.14415,9.11974,9.63921,9.98007,9.93126,9.75852,9.8149,9.98007,10.94402,10.53082,10.94402,10.54261,10.53263,0.054898789
J0921-0024,140.3521998,-0.409586817,474,52000,270,1.24E+18,0.8822951,0.02234542,0.8334119,0.01377115,0.15407,2.42E-05,21.16540728,235.7956,9.435219,238.9069607,23.89069607,238.9431418,23.89431418,11.148,0.018,-1.17,0.664,-12.318,0.664243931,0.016367952,3.144920106,2.437020433,0.061721124,2.301998311,0.038037811,0,0.8334119,0.01377115,2.301998311,0.038037811,0.434829397,1.20105861,3.769652097,2.338938054,4.06447512,2.911864796,0.3,0,11.77417314,10.55751663,0.34993942,10.1418269,0.137066463,0.204449327,0.010408377,0.187377292,0.025565808,0.93006,0.99723,0.93006,0.99551,0.99724,2.0056,1.13556,2.0056,1.12941,1.09261,2.70583,1.67973,2.70583,1.68005,1.62211,8.99466,3.18261,8.99466,3.57837,3.18217,0.491627587
J1041-0044,160.2573372,-0.746360281,274,51913,100,1.24E+18,0.8568695,0.02477745,0.8452318,0.01192487,0.1383873,1.45E-05,31.76409438,219.6413,6.125706,224.9928543,11.24964272,214.8419554,10.74209777,11.149,0.013,-1.408,0.68,-12.557,0.680124253,0.016466567,2.939431067,2.163697928,0.062566023,2.134311344,0.030111722,0.08083842,0.846166672,0.01114985,2.136672008,0.028154703,0.440822228,1.113128827,4.20368123,2.639026719,4.474613276,3.209959553,0.2,0,11.95383007,10.7062429,0.286280356,10.37003953,0.182549177,0.216838845,0.014310448,0.192754841,0.031415051,0.98955,0.99861,0.98955,0.99941,0.99514,1.19553,1.1542,0.85122,1.10983,1.19553,1.70045,1.63391,1.50217,1.56857,1.70045,9.41457,2.87319,9.41457,2.6296,9.29385,0.559585163
J0955+0422,148.8860421,4.372171377,571,52286,588,1.24E+18,1.481497,0.01905997,1.309121,0.01177884,0.09254149,2.03E-05,29.47982476,352.0825,9.056475,393.9706651,39.39706651,381.1091659,38.11091659,11.151,0.003,-0.496,0.05,-11.647,0.050089919,0.033838654,2.402728804,2.636478012,0.033919199,2.32971699,0.020961671,0.9801899,1.477871106,0.018638527,2.630025356,0.033169198,0.695549493,1.237802671,4.45988321,2.044024541,5.779914187,3.3478842,0.3,0,12.50175176,12.017517,0.055526993,12.12652853,0.038167367,0.237874133,0.005962703,0.249668929,0.001057706,0.99922,1,0.99924,0.99922,0.99928,0.60555,0.45207,0.50405,0.58233,0.60555,1.01851,0.8562,0.91073,0.98031,1.01851,2.96092,1.78743,2.96092,1.96005,2.01582,0.881355798
J2130+0307,322.5093197,3.130333459,4080,55471,142,1.24E+18,0.9419373,0.01314121,1.128041,0.01262435,0.08774555,1.25E-05,44.14968724,273.1854,5.723052,294.0081267,14.70040634,286.3728127,14.31864064,11.152,0.014,-0.657,0.165,-11.809,0.165592874,0.007246956,2.418558227,1.598291936,0.022298183,1.914075209,0.021421168,0,1.128041,0.01262435,1.914075209,0.021421168,0.563292497,0.955802319,4.332815517,2.482258355,4.957787381,3.401897808,0.2,0,12.56109993,12.07388333,0.070700577,11.96808471,0.334194604,0.240067507,0.002976154,0.252735625,0.006299355,0.99275,0.99943,0.99275,1,0.99913,0.62088,0.55444,0.62088,0.48987,0.57122,1.00172,0.98078,0.9099,0.87837,1.00172,9.89264,2.00709,9.89264,1.53784,2.02667,0.688741532
J1041+0553,160.3666718,5.89597758,1000,52643,125,1.24E+18,0.6507583,0.02384236,0.6237772,0.01174744,0.2064133,2.80E-05,19.28519085,206.0348,11.17352,215.1796194,21.51796194,215.939323,21.5939323,11.154,0.017,-0.946,0.425,-12.1,0.425339864,0.03002859,3.667772217,2.273074906,0.08328049,2.178830912,0.041033378,1,0.6507583,0.02384236,2.273074906,0.08328049,0.343361301,1.19934845,3.374609073,2.780427389,3.56192193,3.328136572,0,0,11.20148844,4.708515219,1.221612313,3.591294314,0.460494196,0.135033965,0.020118325,0.126518433,0.016487735,0.36107,0.36107,0.47353,0.60375,,8.10454,8.10454,7.89488,6.85909,,8.65568,8.65568,8.60744,8.27129,,10.61577,10.61577,10.57677,10.57997,,0.179181617
J0258+0029,44.72882462,0.492536062,410,51877,582,1.24E+18,0.7384051,0.01715974,0.7595369,0.009988451,0.1706297,2.95E-05,19.3161672,243.8614,11.64337,280.8686359,28.08686359,266.5743381,26.65743381,11.156,0.014,-0.611,0.28,-11.767,0.280349782,0.025277086,2.588262218,2.217505335,0.051532438,2.280966272,0.02999633,0.9462579,0.73952567,0.016270578,2.22087052,0.048862193,0.389226109,1.168885444,3.67630584,2.655925049,4.143283737,3.556007123,0.1,0,11.58858879,9.242545408,0.926241696,7.732939534,1.115135953,0.205556911,0.01582063,0.186549289,0.033234137,0.90424,0.93896,0.92828,0.96829,0.90424,1.50526,1.50526,1.4693,1.39814,1.46905,2.86211,2.43987,2.01777,2.13139,2.86211,10.67566,10.0832,10.67566,10.00487,10.07093,0.458530344
J1338+0541,204.6882671,5.694623218,853,52374,569,1.24E+18,0.6356199,0.02370171,0.6927125,0.01689618,0.1882375,3.74E-05,16.51250839,269.4746,14.76286,280.8483494,28.08483494,286.7486907,28.67486907,11.16,0.056,-1.593,0.598,-12.753,0.60061635,0.024167445,3.28353241,2.065295867,0.077013076,2.250804707,0.054900123,0.2282072,0.679247771,0.01403262,2.207054267,0.045595665,0.358404452,1.164550125,4.344196158,2.466944077,4.895899144,3.302862831,0.3,0,11.39577531,10.42976234,0.041881519,10.39776432,0.289849531,0.223899148,0.003631299,0.228040378,0.006391005,0.97098,1,0.97098,1,0.99985,1.12142,1.02469,0.77679,1.04962,1.12142,1.6153,1.44613,1.3646,1.48583,1.6153,4.78009,2.34841,4.78009,2.35459,2.84203,0.686269322
J1544+2519,236.2166383,25.31724732,1849,53846,92,1.24E+18,0.9877394,0.02278223,0.8002266,0.01013372,0.1437366,2.68E-05,19.55229444,280.3126,11.18956,281.9138531,28.19138531,279.0324258,27.90324258,11.161,0.008,-1.889,0.449,-13.05,0.449071264,0.020161112,2.845357103,2.574988609,0.059392166,2.086151853,0.026418116,0.9131577,0.96984524,0.020454708,2.528339405,0.053324429,0.496739203,1.29497496,3.482660371,2.524897343,3.929709192,3.386828843,0.1,0,11.8921171,11.0466869,0.042486083,11.0502031,0.173855524,0.226260688,0.003338035,0.228417511,0.009353577,0.99907,1,0.99907,1,1,0.93848,0.93232,0.36031,0.93848,0.88934,1.35532,1.34987,1.12108,1.35532,1.3161,2.31595,2.30956,1.38919,2.31595,2.27763,0.798654091
J1649+3844,252.2791082,38.73368012,630,52050,84,1.24E+18,0.6240671,0.02015818,0.7326292,0.01011562,0.1847304,4.09E-05,16.54485031,287.0966,13.43743,321.7098105,32.17098105,316.021579,31.6021579,11.161,0.017,-1.596,0.635,-12.757,0.635227518,0.024215766,3.166551534,1.997662247,0.064527092,2.34517361,0.03238048,0,0.7326292,0.01011562,2.34517361,0.03238048,0.385765061,1.234848462,3.994012129,2.595774244,4.724247637,3.738218772,0.1,0,11.43381452,10.05231683,0.296203093,9.506418756,0.173444088,0.215518575,0.005810189,0.212698366,0.004749369,0.97121,0.99906,0.97121,0.99971,0.99674,1.33494,1.30373,1.22996,1.29423,1.33494,1.8952,1.85134,1.81379,1.83063,1.8952,10.51725,3.3922,9.96068,3.36142,10.51725,0.4957144
J2231-0056,337.8223146,-0.94378922,376,52143,100,1.24E+18,0.9422888,0.01888881,0.9127377,0.008071965,0.1328248,2.99E-05,22.03361169,271.8443,13.42761,308.1127566,30.81127566,299.1359806,29.91359806,11.163,0.016,-1.323,0.651,-12.486,0.651196591,0.011753292,2.754466579,2.298170327,0.046068363,2.226097454,0.019686905,0,0.9127377,0.008071965,2.226097454,0.019686905,0.471392429,1.149690087,3.424956187,2.4510907,3.985030267,3.444873629,0.1,0,12.01848344,11.00640926,0.167495581,10.37335876,0.480585201,0.215242284,0.011579315,0.19805502,0.021418027,0.98503,0.99819,0.98538,0.99868,0.98503,1.09481,1.03486,0.40667,0.92856,1.09481,1.75738,1.63526,1.3896,1.47373,1.75738,10.42337,3.00341,3.99681,2.89211,10.42337,0.544231854
J1111+0523,167.8256548,5.395801773,581,52356,624,1.24E+18,0.7533337,0.01485039,0.6950261,0.01301117,0.1713722,1.91E-05,30.861573,215.6844,7.27835,219.6830064,10.98415032,226.7203439,11.33601719,11.164,0.02,-0.463,0.378,-11.627,0.378528731,0.020350795,3.251311114,2.270312622,0.04475444,2.094591716,0.039211605,1,0.7533337,0.01485039,2.270312622,0.04475444,0.396107611,1.193744697,2.21780209,2.003795999,2.349834759,2.416143451,0.1,0,11.58036494,6.528579483,1.636788226,4.145258906,0.619044139,0.063238881,0.048304566,0.01608891,0.036339909,0.55426,0.65316,0.55426,0.72895,0.75883,4.26924,4.01447,4.26924,3.13906,2.77791,9.54663,9.15087,6.75505,5.86423,9.54663,10.86668,10.55883,10.81821,10.86668,10.56156,0.264484297
